Host Id,Host Since,Name,Neighbourhood ,Property Type,Room Type,Zipcode,Beds,Review Scores Rating,Review Scores Rating (bin),Price,Number of Records,Number Of Reviews
14296610,4/14/2014,"Beautiful sunny, near Times Sq.",Manhattan,Apartment,Entire home/apt,10036,2,96,95,175,1,17
14339935,4/15/2014,The Overlook Patio.,Brooklyn,Apartment,Private room,11212,1,96,95,49,1,5
14398173,4/17/2014,Beautiful sunny studio -Midtown NYC,Manhattan,Apartment,Entire home/apt,10017,1,96,95,150,1,12
14453974,4/18/2014,"Sunny & Cozy Room, LGBTQ Friendly",Brooklyn,Apartment,Private room,11215,1,96,95,80,1,33
14437898,4/18/2014,Master Bedroom w/ en suite bathroom,Brooklyn,Apartment,Private room,11237,1,96,95,90,1,5
14468954,4/19/2014,Beautiful 1 Bedroom,Brooklyn,Apartment,Entire home/apt,11238,2,96,95,125,1,17
14469743,4/19/2014,Cozy Comfy in NYC,Bronx,House,Private room,10461,1,96,95,58,1,11
14496831,4/20/2014,New Modern 2BR Apt Greenpoint,Brooklyn,Apartment,Entire home/apt,11222,2,96,95,250,1,10
14550788,4/21/2014,Great Studio West Village,Manhattan,Apartment,Entire home/apt,10014,1,96,95,190,1,9
14551656,4/21/2014,"one bedroom, central Manhattan",Manhattan,Apartment,Entire home/apt,10016,2,96,95,190,1,5
14655222,4/23/2014,"1 bedroom, railroad-style apt in BK",Brooklyn,Apartment,Entire home/apt,11222,1,96,95,185,1,5
14816278,4/27/2014,Charming 1 Bedroom in East Village,Manhattan,Apartment,Entire home/apt,10009,1,96,95,169,1,53
14992561,5/1/2014,Not so Ordinary Manhattan Space,Manhattan,Apartment,Entire home/apt,10016,2,96,95,275,1,11
14973378,5/1/2014,Amazing stylish Apt. in Manhattan,Manhattan,Loft,Entire home/apt,10024,1,96,95,235,1,5
14971848,5/1/2014,1 Bedroom with AMAZING views!,Manhattan,Apartment,Private room,10280,1,96,95,165,1,28
15142899,5/5/2014,1BR West Village Apartment,Manhattan,Apartment,Shared room,10014,1,96,95,95,1,11
15179425,5/6/2014,Brooklyn Heights - 1 Bedroom,Brooklyn,Apartment,Entire home/apt,11201,1,96,95,150,1,5
15355417,5/10/2014,15minutes from downtown & Manhattan,Brooklyn,Apartment,Private room,11232,1,96,95,50,1,27
15439275,5/12/2014,"Large 1B, New Kitch, Library, Yard!",Manhattan,Apartment,Entire home/apt,10019,2,96,95,220,1,9
15473841,5/13/2014,Beautiful Shared UES Apartment!,Manhattan,Apartment,Shared room,10021,1,96,95,105,1,16
15542183,5/14/2014,Great apt in awesome area,Manhattan,Apartment,Entire home/apt,10024,2,96,95,300,1,12
15621412,5/16/2014,Amazing Ft.Greene 2BD in Brownstone,Brooklyn,Apartment,Entire home/apt,11205,2,96,95,199,1,25
15688520,5/18/2014,Spectacular East Village Townhouse,Manhattan,House,Entire home/apt,10009,5,96,95,900,1,5
15792755,5/21/2014,Huge Room Prospect Park Brooklyn!,Brooklyn,Apartment,Private room,11225,,96,95,70,1,11
15815237,5/21/2014,SPACIOUS room in SUNNY Flushing!!,Queens,Apartment,Private room,11354,1,96,95,65,1,16
16066072,5/27/2014,Charming Gramercy Penthouse Studio,Manhattan,Apartment,Entire home/apt,10010,1,96,95,165,1,24
16063890,5/27/2014,Times Sq Luxury 2BD/2BTH APT,Manhattan,Apartment,Entire home/apt,10019,2,96,95,450,1,16
16056242,5/27/2014,"1899 BK Mansion, 15min to Manhattan",Brooklyn,House,Private room,11221,1,96,95,62,1,28
16042623,5/27/2014,Comfortable bed in Astoria,Queens,Apartment,Private room,11105,2,96,95,80,1,40
16071499,5/28/2014,Cosy Room by United Nations,Manhattan,Apartment,Private room,10017,1,96,95,120,1,5
16147306,5/29/2014,Midtown/Flatiron 1 Bedroom,Manhattan,Apartment,Entire home/apt,10001,2,96,95,350,1,7
16180624,5/30/2014,Beautiful 1BD - Heart Of The UWS!,Manhattan,Apartment,Entire home/apt,10024,2,96,95,300,1,10
16316786,6/3/2014,1 BR elevator/ balcony/ wash-dryer,Manhattan,Apartment,Entire home/apt,10002,2,96,95,239,1,38
16500586,6/7/2014,Great 1BR Apartment in Willamsburg,Brooklyn,Apartment,Entire home/apt,11211,1,96,95,220,1,5
16496648,6/7/2014,Convenient Cozy Room,Brooklyn,Apartment,Private room,11238,1,96,95,70,1,10
16540411,6/8/2014,Sunny room in homey apartment!,Brooklyn,Apartment,Private room,11221,1,96,95,60,1,5
16571251,6/9/2014,1br in a 2br charming apt,Manhattan,Apartment,Private room,10029,1,96,95,95,1,29
16578216,6/9/2014,Private room 10 min to Manhattan,Queens,Apartment,Private room,11102,1,96,95,75,1,14
16622685,6/10/2014,Oasis in the heart of New York,Manhattan,Apartment,Entire home/apt,10013,1,96,95,349,1,12
16680861,6/11/2014,Elegant East Village townhouse,Manhattan,Apartment,Entire home/apt,10003,2,96,95,325,1,21
16710017,6/12/2014,Sunny Charming 1 BR in LES,Manhattan,Apartment,Entire home/apt,10002,1,96,95,145,1,10
16715941,6/12/2014,Large & Beautiful Manhattan NYC,Manhattan,Apartment,Private room,10029,1,96,95,90,1,47
16777963,6/14/2014,2000 sq ft Photographers loft,Manhattan,Apartment,Entire home/apt,10002,4,96,95,785,1,9
16790098,6/14/2014,LEGAL studio in Queens,Queens,Apartment,Entire home/apt,11377,1,96,95,100,1,43
16773820,6/14/2014,Pretty!HDTV/BKFST/Bthrm/Near Train!,Manhattan,Apartment,Private room,10034,1,96,95,79,1,34
16796122,6/15/2014,Beautiful Studio- View of Manhattan,Brooklyn,Apartment,Entire home/apt,11238,1,96,95,204,1,11
16903170,6/17/2014,Super Luxury Townhouse-Sleeps 16!!,Manhattan,House,Entire home/apt,10028,16,96,95,"1,500",1,48
16989237,6/19/2014,"Sunny, spacious, 1BR in Willamsburg",Brooklyn,Apartment,Entire home/apt,11211,1,96,95,158,1,5
17007027,6/19/2014,New And Modern in Gramercy Park,Manhattan,Apartment,Entire home/apt,10010,2,96,95,270,1,19
17011664,6/19/2014,A Place To Lay Your Head,Staten Island,House,Private room,10301,1,96,95,42,1,17
17116905,6/22/2014,Modern Bed w/ Private Bath + Patio,Queens,Apartment,Private room,11385,1,96,95,89,1,33
17174232,6/23/2014,Cozy&comfy room in heart of Astoria,Queens,Apartment,Private room,11105,2,96,95,50,1,31
17248855,6/25/2014,Awesome Apt in Heart of the Village,Manhattan,Apartment,Entire home/apt,10012,1,96,95,155,1,6
17289499,6/26/2014,Beautiful Brooklyn 2.5 bdrm,Brooklyn,Apartment,Entire home/apt,11238,2,96,95,140,1,5
17304702,6/26/2014,Great 1BR apt near Central Park!,Manhattan,Apartment,Entire home/apt,10027,1,96,95,140,1,6
17381548,6/28/2014,Spacious studio apartment!,Brooklyn,Apartment,Entire home/apt,11225,1,96,95,100,1,37
17419817,6/29/2014,A  unique apartment with a sunroom!,Brooklyn,Apartment,Entire home/apt,11217,1,96,95,145,1,36
17413705,6/29/2014,Across from Brooklyn Museum,Brooklyn,Apartment,Entire home/apt,11238,2,96,95,198,1,17
17427293,6/29/2014,Comfortable apartment for rent,Manhattan,Apartment,Entire home/apt,10039,1,96,95,80,1,5
17527788,7/1/2014,Designer's duplex loft with 2 beds,Brooklyn,Loft,Entire home/apt,11221,2,96,95,164,1,19
17564456,7/2/2014,Charming and cozy room in Astoria.,Queens,Apartment,Private room,11102,1,96,95,65,1,12
17618595,7/3/2014,Furnished 1BR  near Central Park,Manhattan,Apartment,Entire home/apt,10019,1,96,95,150,1,5
17595220,7/3/2014,Light cozy studio in Manhattan,Manhattan,Apartment,Entire home/apt,10032,1,96,95,110,1,10
17726658,7/6/2014,Private Room in Beautiful Brooklyn,Brooklyn,Apartment,Private room,11226,1,96,95,65,1,62
17721312,7/6/2014,Lovely Private Room in Park Slope ~,Brooklyn,Bed & Breakfast,Private room,11215,1,96,95,95,1,11
17820947,7/8/2014,Gay friendly - the heart of Chelsea,Manhattan,Apartment,Private room,10011,1,96,95,145,1,38
17844434,7/8/2014,Cute UES Bedroom near Central Park,Manhattan,Apartment,Private room,10128,1,96,95,98,1,37
17875675,7/9/2014,Gorgeous Room in BK Heights Apt.,Brooklyn,Apartment,Private room,11201,1,96,95,150,1,16
17943391,7/10/2014,A Beautiful Brownstone Apartment,Manhattan,Apartment,Entire home/apt,10027,3,96,95,125,1,58
17943678,7/10/2014,brooklyn artist loft,Brooklyn,Loft,Private room,11206,1,96,95,69,1,36
17915371,7/10/2014,Spacious bedroom in Harlem,Manhattan,Apartment,Private room,10027,1,96,95,70,1,11
17968226,7/11/2014,East Village Apartment,Manhattan,Apartment,Entire home/apt,10009,3,96,95,350,1,6
17982787,7/11/2014,Clean Cute Studio near Times Square,Manhattan,Apartment,Entire home/apt,10019,1,96,95,175,1,5
18092102,7/14/2014,Huge luxury flat in Williamsburg,Brooklyn,Apartment,Entire home/apt,11211,2,96,95,275,1,5
18089619,7/14/2014,"Like a hotel, but better.",Manhattan,Apartment,Entire home/apt,10025,1,96,95,165,1,14
18108212,7/14/2014,Jackson Room Stay Over Suite,Queens,Apartment,Entire home/apt,11412,4,96,95,100,1,22
18155920,7/15/2014,Open floor plan loft,Brooklyn,Loft,Entire home/apt,11249,2,96,95,130,1,10
18212433,7/16/2014,Great 1BR-private balcony/doorman,Manhattan,Apartment,Entire home/apt,10019,2,96,95,279,1,15
18189519,7/16/2014,New!!!  3 BR/ 2 Bth apartment.,Queens,Apartment,Entire home/apt,11360,3,96,95,199,1,32
18224288,7/16/2014,Cozy Sectional Sofa,Manhattan,Apartment,Shared room,10032,1,96,95,45,1,19
18270150,7/17/2014,Spacious Studio in West Village!,Manhattan,Apartment,Entire home/apt,10014,1,96,95,255,1,10
18266508,7/17/2014,A beautiful clean room available,Manhattan,Apartment,Private room,10040,1,96,95,80,1,31
18330363,7/18/2014,Astoria Parkside Waterfront Townhom,Queens,House,Entire home/apt,11105,3,96,95,196,1,9
18343265,7/18/2014,"Stay in Bushwick, Brooklyn!",Brooklyn,Apartment,Private room,11237,1,96,95,54,1,21
18382740,7/19/2014,Clean and Huge Studio in Safe Area,Staten Island,Apartment,Entire home/apt,10301,2,96,95,115,1,9
18481228,7/20/2014,Comfortable in Brooklyn,Brooklyn,Apartment,Private room,11205,1,96,95,75,1,9
18566028,7/21/2014,"Cozy, Clean, Quiet, ENTIRE APT!!",Brooklyn,Apartment,Entire home/apt,11226,2,96,95,78,1,11
18577259,7/21/2014,A Slice of the East Village,Manhattan,Apartment,Entire home/apt,10009,1,96,95,140,1,8
18596017,7/21/2014,"1 Bdrm - Harlem Near A,B,C,D trains",Manhattan,Apartment,Entire home/apt,10027,1,96,95,150,1,10
18581495,7/21/2014,Comfortable place near the park!,Manhattan,Apartment,Entire home/apt,10029,2,96,95,135,1,11
18523979,7/21/2014,Astoria King size bedroom,Queens,House,Private room,11103,1,96,95,75,1,19
18641011,7/22/2014,STUDIO APT SIZE ROOM /OWN BATHROOM,Brooklyn,Apartment,Private room,11216,2,96,95,90,1,51
18724245,7/23/2014,Cozy Bedroom in Greenwich Village,Manhattan,Apartment,Private room,10012,1,96,95,147,1,17
18755752,7/23/2014,Cozy Private Room #1 - JFK & Subway,Queens,Bed & Breakfast,Private room,11421,1,96,95,40,1,84
18836774,7/24/2014,Have the NYC experience with us!,Manhattan,Apartment,Private room,10028,1,96,95,94,1,9
18869302,7/25/2014,Private Bedroom in WBurg Modern Apt,Brooklyn,Apartment,Private room,11211,1,96,95,90,1,5
18876604,7/25/2014,A Riverside gem!,Manhattan,Apartment,Private room,10031,1,96,95,61,1,6
18929364,7/26/2014,Stunning renovated greystone,Brooklyn,House,Entire home/apt,11225,4,96,95,175,1,11
18934145,7/26/2014,Perfectly Situated 1BR East Village,Manhattan,Apartment,Entire home/apt,10009,1,96,95,150,1,21
19132761,7/29/2014,Hell's Kitchen 1 bed,Manhattan,Apartment,Entire home/apt,10036,1,96,95,150,1,6
19177308,7/30/2014,Hip! New Apt Bushwick Brooklyn NYC!,Brooklyn,Apartment,Entire home/apt,11207,3,96,95,99,1,6
19196381,7/30/2014,Charming 1 bedroom apartment!,Manhattan,Apartment,Entire home/apt,10075,1,96,95,170,1,10
19261722,7/31/2014,Sunny Modern 1 BR near Central Park,Manhattan,Apartment,Entire home/apt,10025,2,96,95,90,1,33
19382874,8/3/2014,BKLYN BROWNSTONE: The Stuyvesant,Brooklyn,House,Entire home/apt,11233,2,96,95,150,1,32
19400891,8/3/2014,Clean 1BD in LES with a view!,Manhattan,Apartment,Entire home/apt,10002,2,96,95,165,1,5
19500174,8/5/2014,Mayor's Mansion - Carlton_Suite,Brooklyn,House,Private room,11238,1,96,95,100,1,22
19537987,8/5/2014,A beautiful 2-bedroom in Bay Ridge,Brooklyn,Apartment,Shared room,11209,1,96,95,79,1,5
19693199,8/8/2014,Quiet Cozy 1 Bedroom In Williamsurg,Brooklyn,Apartment,Entire home/apt,11211,2,96,95,175,1,16
19805631,8/10/2014,Cozy room in Spanish Harlem,Manhattan,Apartment,Private room,10035,1,96,95,57,1,13
19835184,8/11/2014,1 BR in the Heart of Williamsburg,Brooklyn,Apartment,Entire home/apt,11211,1,96,95,145,1,5
19868889,8/11/2014,Quiet Chinatown Apartment,Manhattan,Apartment,Entire home/apt,10013,1,96,95,170,1,5
19860559,8/11/2014,Large Bedroom w/Private Bath,Manhattan,Apartment,Private room,10024,1,96,95,135,1,5
19894798,8/12/2014,Large Authentic Brooklyn Loft,Brooklyn,Apartment,Entire home/apt,11249,1,96,95,200,1,10
19961567,8/13/2014,Full Floor Brownstone 1 Bed,Manhattan,Apartment,Entire home/apt,10027,1,96,95,125,1,9
20116872,8/16/2014,"Bright, quiet, cozy 1BR by C Park!",Manhattan,Apartment,Entire home/apt,10023,1,96,95,75,1,102
20286123,8/19/2014,Cozy Artist Space,Manhattan,Apartment,Entire home/apt,10031,1,96,95,135,1,11
20251146,8/19/2014,HUGE room in a gorgeous 2BR apt!,Brooklyn,Apartment,Private room,11207,1,96,95,70,1,11
20243795,8/19/2014,Clean Room by Metro -15mns 2 city,Brooklyn,Apartment,Private room,11238,1,96,95,85,1,17
20367358,8/21/2014,SPACIOUS 2 BEDROOMS- PROSPECT PARK,Brooklyn,Apartment,Entire home/apt,11238,2,96,95,250,1,17
20352715,8/21/2014,Beautiful Studio on St. Marks,Manhattan,Apartment,Entire home/apt,10009,1,96,95,185,1,6
20411855,8/22/2014,JFK/LGA Modern Apartment,Queens,Apartment,Private room,11435,2,96,95,75,1,21
20461672,8/24/2014,Cozy bedroom in Chelsea apartment,Manhattan,Apartment,Private room,10011,1,96,95,99,1,15
20555401,8/26/2014,Firehouse Loft with Harbor Views,Staten Island,Apartment,Entire home/apt,10301,5,96,95,190,1,23
20599015,8/27/2014,Eagle-eye view of New York,Brooklyn,Apartment,Entire home/apt,11205,2,96,95,195,1,14
20604091,8/27/2014,Beautiful 1 bedroom in NYC,Queens,Apartment,Entire home/apt,11377,2,96,95,150,1,15
20614103,8/27/2014,Charming & Peaceful Private Room,Manhattan,Apartment,Private room,10037,1,96,95,70,1,9
20706408,8/29/2014,Big sale!! Best Location APT,Manhattan,Apartment,Entire home/apt,10001,1,96,95,195,1,32
20695964,8/29/2014,Gorgeous Park Avenue Loft,Manhattan,Loft,Entire home/apt,10016,3,96,95,597,1,9
20695964,8/29/2014,Huge room in a 5th Ave Luxury Apt.,Manhattan,Apartment,Private room,10019,1,96,95,177,1,34
20793720,9/1/2014,Comfy Couch/Blow Up Mattress in NYC,Manhattan,Apartment,Shared room,10031,1,96,95,35,1,5
20868857,9/2/2014,Two-bedroom in Brooklyn Heights,Brooklyn,Apartment,Entire home/apt,11201,2,96,95,160,1,5
20868062,9/2/2014,"1BR in Gramercy, Steps to Union Sq.",Manhattan,Apartment,Entire home/apt,10010,1,96,95,211,1,10
20901434,9/3/2014,Clinton Hill/Bed-Stuy Private Room,Brooklyn,Apartment,Private room,11205,1,96,95,90,1,15
20979901,9/5/2014,"Modern, Bright & Quiet in USQ!",Manhattan,Apartment,Private room,10003,1,96,95,114,1,5
21020951,9/6/2014,Room with Private Bathroom.,Brooklyn,Apartment,Private room,11206,1,96,95,90,1,15
21047693,9/7/2014,Times Square! Columbus Circle! 1br,Manhattan,Apartment,Entire home/apt,10019,1,96,95,345,1,5
21107753,9/8/2014,Quiet studio for 2 in East Village,Manhattan,Apartment,Entire home/apt,10009,1,96,95,178,1,17
21110000,9/9/2014,Luxury Flat with Outdoor & Office,Brooklyn,Apartment,Entire home/apt,11201,2,96,95,250,1,45
21130520,9/9/2014,Modern Room in East Williamsburg,Brooklyn,Apartment,Private room,11237,1,96,95,70,1,11
21171867,9/10/2014,"Graham's Landing, JFK area QueensNY",Queens,House,Entire home/apt,11413,2,96,95,105,1,50
21217401,9/11/2014,Entire Manhattan Apt in Upper East,Manhattan,Apartment,Entire home/apt,10021,1,96,95,180,1,9
21255740,9/12/2014,Easy access to NYC!,Staten Island,House,Entire home/apt,10301,3,96,95,89,1,49
21263897,9/12/2014,Upper Manhattan near Columbia,Manhattan,House,Private room,10032,1,96,95,115,1,15
21338545,9/14/2014,Comfort and Convenience in Brooklyn,Brooklyn,Apartment,Private room,11238,1,96,95,78,1,12
21370289,9/15/2014,COOL 1BR EAST VILLAGE/UNION SQ.!,Manhattan,Apartment,Entire home/apt,10003,2,96,95,190,1,13
21377041,9/15/2014,Great Williamsburg Apartment,Brooklyn,Apartment,Private room,11249,1,96,95,79,1,40
21382866,9/15/2014,"Brand New Apt, 12 mins to Manhattan",Queens,Apartment,Private room,11377,1,96,95,58,1,6
21412110,9/16/2014,Private Room in 1st Floor Walkup,Manhattan,Apartment,Private room,10019,1,96,95,130,1,10
21406820,9/16/2014,Charming room in the heart of EV,Manhattan,Apartment,Shared room,10009,1,96,95,70,1,11
21490002,9/18/2014,"Tidy, quiet gem in East Village",Manhattan,Apartment,Entire home/apt,10009,1,96,95,175,1,43
21524809,9/19/2014,Unique BK- Manhattan in 10-15 min,Brooklyn,Apartment,Private room,11216,2,96,95,75,1,15
21575253,9/20/2014,Room overlooks delectable garden!,Brooklyn,Apartment,Private room,11237,1,96,95,90,1,5
21577945,9/21/2014,Private room in Manhattan,Manhattan,Apartment,Private room,10006,1,96,95,130,1,6
21680683,9/23/2014,Lofty Living: Heart of Williamsburg,Brooklyn,Apartment,Entire home/apt,11249,2,96,95,300,1,11
21705739,9/23/2014,Cozy Room for 1,Brooklyn,Apartment,Private room,11213,1,96,95,75,1,15
21704513,9/23/2014,NYC Staten Island 1 Room,Staten Island,House,Private room,10306,1,96,95,45,1,9
21730618,9/24/2014,Cozy apartment by Columbus Circle!,Manhattan,Apartment,Private room,10019,1,96,95,90,1,9
21759005,9/25/2014,Idealistic Inwood,Manhattan,Apartment,Entire home/apt,10034,1,96,95,75,1,10
21777069,9/25/2014,Private Room in Hip Williamsburg,Brooklyn,Apartment,Private room,11211,1,96,95,60,1,27
21821639,9/26/2014,Hell's Kitchen 1BR,Manhattan,Apartment,Entire home/apt,10036,1,96,95,185,1,9
21833312,9/27/2014,Appartement en duplex de 3 chambres,Brooklyn,Apartment,Entire home/apt,11213,5,96,95,298,1,5
21921207,9/29/2014,Brooklyn - Boerum Hill Beauty,Brooklyn,Apartment,Entire home/apt,11217,2,96,95,200,1,15
21941065,9/29/2014,"Spacious 2-BR, 1 stop from US Open!",Queens,Apartment,Entire home/apt,11377,2,96,95,175,1,18
22057975,10/2/2014,Newly-Renovated 2BR/1BTH Garden Apt,Brooklyn,Apartment,Entire home/apt,11221,3,96,95,140,1,16
22060520,10/2/2014,"Spacious, Bright 1 Bed, 1 Bath Apt",Manhattan,Apartment,Entire home/apt,10075,3,96,95,249,1,6
22054385,10/2/2014,A Private Bedroom Near Penn Station,Manhattan,Apartment,Private room,10001,1,96,95,99,1,15
22030823,10/2/2014,NYC Girls dorm in Astoria,Queens,House,Private room,11234,1,96,95,64,1,5
22198414,10/6/2014,Fun Large 1 bedroom - LES Manhattan,Manhattan,Apartment,Entire home/apt,10002,1,96,95,200,1,5
22218694,10/6/2014,Velvet Retreat in the LOWER EAST,Manhattan,Apartment,Entire home/apt,10002,1,96,95,230,1,21
22221213,10/6/2014,Huge & Modern 1BR Apt in Chelsea/WV,Manhattan,Apartment,Entire home/apt,10011,1,96,95,325,1,10
22210080,10/6/2014,"Lovely 1BR by Times Square, Br❤dway",Manhattan,Apartment,Private room,10019,1,96,95,109,1,44
22253838,10/7/2014,Spacious 2BD oceanview with balcony,Brooklyn,Apartment,Entire home/apt,11235,4,96,95,250,1,12
22337751,10/9/2014,BEAUTIFUL LOWER EAST SIDE APARTMENT,Manhattan,Apartment,Entire home/apt,10002,1,96,95,179,1,21
22415685,10/11/2014,Cozy Asian Feng Shui Studio in NYC,Manhattan,Apartment,Entire home/apt,10022,1,96,95,199,1,11
22421927,10/12/2014,Perfect Times Square 1BR Aptartment,Manhattan,Apartment,Entire home/apt,10019,3,96,95,179,1,11
22530714,10/14/2014,"Penthouse Flat, Million-$-View!",Brooklyn,Apartment,Entire home/apt,11206,2,96,95,210,1,46
22578720,10/15/2014,Rustic Chic Living Room,Brooklyn,Apartment,Private room,11226,2,96,95,72,1,11
22617973,10/16/2014,Large Sunny Loft w/ Incredible View,Brooklyn,Loft,Private room,11205,1,96,95,85,1,16
22655100,10/17/2014,Cozy Elegant Upper East Side Apt,Manhattan,Apartment,Entire home/apt,10065,2,96,95,500,1,18
22688856,10/18/2014,Central LES in an elevator building,Manhattan,Apartment,Private room,10002,1,96,95,109,1,27
22671000,10/18/2014,Bedroom & Private Bath in Tribeca,Manhattan,Apartment,Private room,10007,1,96,95,120,1,9
22816151,10/21/2014,Beautiful Chelsea Studio,Manhattan,Apartment,Entire home/apt,10011,1,96,95,180,1,5
22931287,10/24/2014,Thoroughly West Village,Manhattan,Apartment,Entire home/apt,10014,1,96,95,260,1,5
23006467,10/26/2014,In the heart of the East Village,Manhattan,Apartment,Entire home/apt,10003,1,96,95,155,1,58
23038979,10/27/2014,Modern Comfortable Private RM 2,Brooklyn,House,Private room,11208,1,96,95,40,1,16
23196927,10/31/2014,Flatiron Jewel: 2 Bed Modern Loft,Manhattan,Apartment,Entire home/apt,10016,4,96,95,395,1,38
23334165,11/4/2014,Harlem brownstone near subway,Manhattan,House,Entire home/apt,10030,2,96,95,220,1,20
23345098,11/4/2014,Room in Jackson Heights -LivingRoom,Queens,Apartment,Private room,11372,1,96,95,40,1,7
23452668,11/7/2014,Charming Studio in Manhattan,Manhattan,Apartment,Entire home/apt,10016,1,96,95,150,1,9
23533897,11/9/2014,Crown Heights #4,Brooklyn,House,Private room,11216,2,96,95,75,1,5
23582893,11/10/2014,Bright Open Room With Bay Windows,Brooklyn,House,Private room,11221,1,96,95,69,1,5
23628935,11/11/2014,Hamilton Heights/Harlem Haven,Manhattan,Apartment,Private room,10031,1,96,95,70,1,22
23720407,11/13/2014,One bedroom near Prospect Park!,Brooklyn,Apartment,Entire home/apt,11226,1,96,95,75,1,5
23790785,11/15/2014,1BR in Light-filled Brooklyn Pad,Brooklyn,Apartment,Private room,11211,1,96,95,116,1,11
23878336,11/18/2014,Spacious RM w/Continental Breakfast,Manhattan,Apartment,Private room,10032,1,96,95,105,1,10
24007241,11/21/2014,"Charming Studio,Historic BK heights",Brooklyn,Apartment,Entire home/apt,11201,1,96,95,120,1,14
24090598,11/23/2014,Sunny studio downtown,Manhattan,Apartment,Entire home/apt,10013,1,96,95,145,1,19
24090334,11/23/2014,纽约皇后区好房短租,Queens,Apartment,Private room,11373,1,96,95,45,1,18
24140532,11/25/2014,"City in 15! Big room, awesome apt!!",Brooklyn,Apartment,Private room,11206,1,96,95,60,1,18
24230022,11/27/2014,Your home in NY. New and cozy room.,Queens,House,Private room,11373,1,96,95,120,1,11
24360928,12/1/2014,East Village 1BR Charmer,Manhattan,Apartment,Entire home/apt,10003,1,96,95,165,1,17
24382598,12/1/2014,Harlem Brownstone - It's Historic!,Manhattan,House,Entire home/apt,10030,2,96,95,125,1,26
24398299,12/2/2014,Spacious Studio off Bleecker Street,Manhattan,Apartment,Entire home/apt,10014,1,96,95,220,1,15
24462465,12/3/2014,Fully renovated 2 bedroom beauty,Manhattan,Apartment,Entire home/apt,10035,4,96,95,165,1,5
24497809,12/4/2014,Bedroom,Manhattan,Apartment,Private room,10075,1,96,95,99,1,16
24597265,12/7/2014,"One bedroom apt in Astoria, queens.",Queens,Apartment,Entire home/apt,11105,2,96,95,110,1,5
24636384,12/8/2014,"LOFT,LIGHT-FILLED,SPACIOUS",Manhattan,Apartment,Entire home/apt,10002,1,96,95,239,1,6
24660443,12/9/2014,HOUSE SUITE,Brooklyn,Apartment,Entire home/apt,11221,3,96,95,120,1,5
24861227,12/15/2014,Fabulous UWS 2 Bedroom Apartment!!,Manhattan,Apartment,Entire home/apt,10024,3,96,95,260,1,11
24926632,12/17/2014,Huge sunny loft in Crown Heights BK,Brooklyn,Apartment,Entire home/apt,11216,1,96,95,125,1,9
25350858,12/29/2014,Outdoor patio bliss/2 bedroom apt!!,Manhattan,Apartment,Entire home/apt,10028,2,96,95,325,1,9
25426687,12/31/2014,Sweet South Park Slope Apartment.,Brooklyn,Apartment,Entire home/apt,11215,1,96,95,95,1,5
25436349,12/31/2014,Modern Apt- Prospect Park Lefferts,Brooklyn,Apartment,Entire home/apt,11225,2,96,95,125,1,5
25742941,1/7/2015,Amazing Williamsburg Apartment,Brooklyn,Apartment,Private room,11211,1,96,95,100,1,5
25880133,1/10/2015,Studio -Heart of Upper West Side,Manhattan,Apartment,Entire home/apt,10023,1,96,95,150,1,14
26098783,1/14/2015,Private Cozy Bedroom in Brooklyn,Brooklyn,Apartment,Private room,11232,1,96,95,75,1,10
26264587,1/17/2015,Experience the LES one flight up.,Manhattan,Apartment,Entire home/apt,10002,1,96,95,145,1,10
26703035,1/25/2015,Private Bedroom in shared 2-bedroom,Manhattan,Apartment,Private room,10002,2,96,95,89,1,11
26908204,1/29/2015,Sunny 1 bd -Prospect Park!,Brooklyn,Apartment,Entire home/apt,11225,1,96,95,86,1,5
27016661,1/31/2015,A Tiny Jewel in the Heart of L.E.S.,Manhattan,Apartment,Entire home/apt,10002,1,96,95,125,1,28
27281731,2/5/2015,Cozy and bright room with a closet,Brooklyn,Apartment,Private room,11226,1,96,95,55,1,5
27530449,2/10/2015,Private studio by McCarren Park!,Brooklyn,Apartment,Private room,11222,1,96,95,94,1,34
27673980,2/13/2015,纽约之家,Queens,House,Private room,11355,1,96,95,75,1,9
27889122,2/17/2015,"Bright, Quiet, Old Brooklyn.",Brooklyn,Apartment,Private room,11226,1,96,95,45,1,5
28013319,2/19/2015,Sun-filled Brownstone in Brooklyn,Brooklyn,Apartment,Entire home/apt,11238,3,96,95,200,1,15
28119277,2/21/2015,HIDDEN GEM JUST STEPS TO CENTRAL PK,Manhattan,Apartment,Entire home/apt,10029,1,96,95,140,1,15
28183109,2/22/2015,588A Brownstone Hospitality,Brooklyn,Apartment,Entire home/apt,11233,1,96,95,142,1,9
28381203,2/26/2015,Stunning NY Townhouse by Super Host,Manhattan,House,Entire home/apt,10016,5,96,95,550,1,26
28472396,2/27/2015,Sunny Bedroom off Central Park!,Manhattan,Apartment,Private room,10026,1,96,95,118,1,17
28512430,2/28/2015,Cozy and creative studio!,Manhattan,Apartment,Shared room,10023,3,96,95,40,1,5
28649936,3/2/2015,Amazing View of Brooklyn Beach,Brooklyn,Apartment,Entire home/apt,11235,2,96,95,350,1,6
28674440,3/3/2015,Upper East Side Comfort,Manhattan,Apartment,Private room,10021,1,96,95,110,1,9
28886237,3/6/2015,"Rise & Shine in Sunset Park, BK.",Brooklyn,Apartment,Private room,11232,1,96,95,50,1,11
